nom,type,adresse,telephone,site_web,lat,lng,email_contact,statut,notes
Ruhl Plage,restaurant,1 Promenade des Anglais Nice,+33 4 93 87 09 70,https://ruhlplage.com/,43.6946032,7.2648694,,,OSM
Ruines,restaurant,Nice,,,43.699036,7.2860411,,,OSM
Rumah Bali,restaurant,Nice,+33 6 59 07 30 17,,43.6994894,7.2588867,,,OSM
Safran,restaurant,Nice,+33 4 93 81 71 53,https://www.restaurant-safran.com/,43.6948394,7.2829635,,,OSM
Saint Georges,restaurant,Nice,+33 4 92 04 92 81,https://bistrotsaintgeorges.fr,43.695318,7.2864813,,,OSM
Saj,restaurant,Nice,+33 9 82 37 98 73,https://restosaj.com,43.6965699,7.2770552,,,OSM
Sakura Sushi,restaurant,57 Boulevard de Cessole 06100 Nice,+33 4 22 16 28 90,https://sakura-sushi.fr/,43.716611,7.2531527,,,OSM
Salette,restaurant,Nice,,https://www.salette-restaurant.fr,43.7006679,7.2846364,,,OSM
Salle d'animations Séniors,asso,Nice,,,43.7113633,7.2918162,,,OSM
Salle Joie et Clarté,asso,Nice,,,43.709802,7.2812117,,,OSM
Salle Laure Ecard,asso,50 Boulevard Saint-Roch Nice,+33 4 89 04 30 86,,43.712673,7.2933805,,,OSM
Santana,bar,Nice,+33 4 93 82 59 93,,43.7041224,7.2654059,,,OSM
Saporedipane,restaurant,Nice,+33 9 67 78 67 98,,43.6984131,7.2736318,,,OSM
Sausalito,bar,Nice,,http://sausalitobarnice.com/,43.7007562,7.2856285,,,OSM
Saveur d'Azur,restaurant,Nice,,,43.7055286,7.2868883,,,OSM
Savoia Caffe,restaurant,Nice,,https://savoiacaffe.eatbu.com,43.6952855,7.2743546,,,OSM
Sawasdee,restaurant,Nice,,https://www.sawasdee-nice.fr/,43.6976194,7.2753496,,,OSM
Scène 114,salle,114 Boulevard du Mercantour Nice,+33 4 92 29 46 56,,43.6721923,7.2033484,,,OSM
Seaside Cafe,restaurant,4 Avenue Denis Semeria Nice,+33 6 86 13 42 97,,43.6896492,7.3333656,,,OSM
Section Départementale de l'Institut d'Etudes Occitanes : Alples Maritimes,asso,2 Avenue Charles-Félix Fracchia 06300 Nice,+33 4 92 04 27 20,http://ieo06.free.fr,43.7121538,7.2959764,,,OSM
Seen,restaurant,Nice,+33 4 93 16 11 75,https://seennice.com,43.6968694,7.2682554,,,OSM
Segafredo,bar,317 Avenue Eugène Donadeï 06700 Saint-Laurent-du-Var,,,43.6592231,7.1958763,,,OSM
Senso,restaurant,Nice,+33 9 87 73 17 23,,43.6975703,7.274706,,,OSM
Sentimi,restaurant,Nice,,https://sentimi.fr/,43.7013366,7.2794968,,,OSM
Serain Cappa,bar,Nice,+33 4 93 62 30 83,,43.7004242,7.2801209,,,OSM
Servella,restaurant,1 Avenue Auguste Vérola Nice,+33493161721,https://servella-restaurant-epicerie.com/,43.7108484,7.1962233,,,OSM
Shalimar,restaurant,Nice,+33 4 93 13 95 78,https://www.restaurant-shalimar.fr/,43.7029095,7.2695469,,,OSM
Shapko,bar,Nice,,http://shapkobar.fr/,43.6971728,7.2769079,,,OSM
Shazi,restaurant,Nice,,https://www.shazi.fr/,43.6962033,7.261169,,,OSM
She's Nice Sky Bar,bar,Nice,,,43.666716,7.2119173,,,OSM
Sidi Bou Said,bar,Nice,,,43.7052497,7.2666371,,,OSM
Simple,bar,18 Rue Guiglia Nice,,,43.7004269,7.2580147,,,OSM
Sirtaki Dilan,restaurant,Nice,,,43.6572314,7.184113,,,OSM
Sixsa,restaurant,Nice,+33 4 93 55 62 71,https://restaurantsixsa.com/,43.6990572,7.2709265,,,OSM
Smokemeat,restaurant,Nice,,https://smokmeat-nice.fr/fr,43.696181,7.2860525,,,OSM
Snack Mod's,restaurant,83 Boulevard de Cessole Nice,,,43.7181055,7.2524732,,,OSM
So'bella,restaurant,Nice,+33 4 93 55 88 02,https://sobellarestaurant.com/,43.7013022,7.2872131,,,OSM
Socca,bar,Nice,,,43.7004021,7.2791481,,,OSM
Socca chez René,restaurant,Nice,,,43.7000159,7.2789193,,,OSM
Socca Da Titin,restaurant,Nice,,,43.6976156,7.2666893,,,OSM
Soho,bar,Nice,,,43.6977537,7.2703271,,,OSM
Soho,restaurant,Nice,,https://soho-nice.fr/,43.6965407,7.2652372,,,OSM
Spalato,restaurant,5 Quai de l'Amiral Courbet 06230 Villefranche-sur-Mer,,,43.7035016,7.3120916,,,OSM
Splash,restaurant,Nice,,,43.6973034,7.2768217,,,OSM
Springfield,bar,1 Boulevard Gorbella Nice,+33 4 93 28 53 55,https://www.springfielddonutsfactory.com/,43.7171931,7.2568301,,,OSM
St Riquier,bar,Nice,,,43.6965931,7.2766641,,,OSM
Starbucks,bar,Nice,+33 4 89 81 07 00,https://www.starbucks.fr,43.7016244,7.2680249,,,OSM
Stockfish,salle,5 Avenue François Mitterrand 06300 Nice,,https://etudiants.nice.fr/stockfish,43.7106044,7.2854335,,,OSM
strip:club 54,bar,Nice,,,43.695094,7.2766133,,,OSM
Studio.K,salle,Nice,,https://www.studio-k-nice.fr,43.7068224,7.2573055,,,OSM
Sucré Salé,bar,83 Avenue Henry Dunant 06100 Nice,+33768004567,,43.7250703,7.2652389,,,OSM
Sulzer,bar,Nice,,,43.6954416,7.2706083,,,OSM
SuperBar,bar,Nice,,,43.7006499,7.2827539,,,OSM
Sushi Arson,restaurant,Nice,+33 6 28 40 41 16,https://sushiarson.com,43.701981,7.2851852,,,OSM
Sushi Iko,restaurant,Nice,+33 9 82 42 49 76,,43.6936018,7.2515337,,,OSM
Sushi Sun,restaurant,75 Avenue Simone Veil Nice,+33 4 93 78 03 92,,43.6841239,7.2023653,,,OSM
Sushi Ya,restaurant,16 Rue Biscarra Nice,+33 4 93 13 97 18,http://sushiya-nice.fr/,43.7029051,7.2690774,,,OSM
Suzette,bar,Nice,+33 7 45 69 34 22,https://creperie-suzette-nice.business.site/,43.6973549,7.266145,,,OSM
Sweet Coffee,bar,Nice,,,43.6955546,7.2635025,,,OSM
Table Marine,restaurant,Nice,,,43.6975859,7.2865104,,,OSM
Tandoori Flame,restaurant,Nice,+33 9 52 48 53 60,https://www.tandooriflame.fr/,43.6983354,7.2768348,,,OSM
Taouk,restaurant,Nice,,https://taouknice.com/,43.6959483,7.2760096,,,OSM
Tapaloca,bar,Nice,+33 4 93 54 28 53,,43.6977867,7.2762909,,,OSM
Tasty Trame,restaurant,Nice,,,43.7044302,7.2689911,,,OSM
Taulissa,restaurant,Nice,,,43.6965194,7.2666005,,,OSM
Taulissa Bar,bar,Nice,,,43.6964874,7.2666782,,,OSM
Taverne Masséna,restaurant,Nice,,https://www.taverne-massena-nice.com/,43.6972416,7.2662741,,,OSM
Tavlyn,restaurant,19 Avenue Auber Nice,,https://www.instagram.com/tavlyn_nice/,43.7016597,7.2615458,,,OSM
TeaMate,bar,41 Rue de Châteauneuf Nice,,,43.6997883,7.2515428,,,OSM
Terra Madre,restaurant,Nice,,https://terramadrenicerestaurant.com/,43.6950824,7.2636835,,,OSM
Téta Marie,restaurant,Nice,,https://www.tetamarie.com/,43.6961719,7.2617176,,,OSM
Thai Fine,restaurant,Nice,,https://thaifine-streetfood.com/,43.705763,7.2823685,,,OSM
The Good Mood café,bar,3 Promenade des Marinières 06230 Villefranche-sur-Mer,,,43.7054857,7.3128489,,,OSM
The Service Course,bar,Nice,,https://theservicecourse.cc/nice,43.695814,7.2774231,,,OSM
The Shop,bar,Nice,,,43.696212,7.2650944,,,OSM
The Snug,bar,Nice,,,43.6972822,7.2773131,,,OSM
The Taste,restaurant,Nice,,,43.6975396,7.2756248,,,OSM
The Tube,bar,Nice,,,43.6556135,7.1801353,,,OSM
Théâtre Bellecour,salle,Nice,+33 6 68 10 70 73,https://www.theatre-bellecour.fr/,43.7064228,7.2624253,,,OSM
Théâtre de l'Alphabet,salle,Nice,,https://www.theatrenice.fr/,43.7020705,7.2745317,,,OSM
Théâtre de l'Impasse,salle,Nice,,,43.6992295,7.2785249,,,OSM
Théâtre de la Cité,salle,3 Rue Paganini Nice,,https://theatredelacite.fr/,43.7018458,7.2638345,,,OSM
Théâtre de la Libé,salle,1 bis Rue Vernier Nice,+33 4 89 74 78 66,https://www.theatredelalibe.fr,43.707344,7.2632729,,,OSM
Théâtre de la Traverse,salle,2 Rue François Guisol Nice,,https://theatredelatraverse.com/,43.7011618,7.2841307,,,OSM
Théâtre de Verdure,salle,Nice,+33 4 97 13 37 55,https://www.tdv-nice.org/,43.7008535,7.310731,,,OSM
Théâtre des Oiseaux,salle,Nice,,,43.6969693,7.2747892,,,OSM
Théâtre du Cours,salle,Nice,,,43.6957652,7.2764642,,,OSM
Théâtre Francis Gag,salle,Nice,+33 4 92 00 78 50,https://theatre-francis-gag.org/,43.6979452,7.2780191,,,OSM
Théatre Georges Brassens,salle,Nice,,,43.6759181,7.1914814,,,OSM
Théâtre L'eau vive,salle,10 Boulevard Carabacel Nice,,,43.7034781,7.2765537,,,OSM
Théâtre L'Impertinent,salle,7 Rue Tonduti de l'Escarène Nice,,https://www.theatrelimpertinent.com/,43.7012269,7.2749376,,,OSM
Théâtre Lino Ventura,salle,168 Boulevard de l'Ariane Nice,+33 4 97 00 10 70,https://www.nicemusiclive.fr/salle/theatre-lino-ventura,43.7389908,7.3081724,,,OSM
Théâtre National de Nice,salle,4-6 Place Saint-François Nice,,https://www.tnn.fr/fr/,43.699085,7.2780447,,,OSM
Thym & Olives,restaurant,Nice,,,43.7050196,7.2562753,,,OSM
Tigermilk,restaurant,Nice,,https://tigermilkrestaurants.com,43.6998965,7.2693162,,,OSM
Tipsy,bar,Nice,+33 6 44 68 24 18,https://tipsynicebar.com/,43.6977295,7.2767251,,,OSM
Together,restaurant,317 Avenue Eugène Donadeï 06700 Saint-Laurent-du-Var,,,43.6573248,7.1975429,,,OSM
Toné Géorgien,restaurant,24 Rue Meyerbeer Nice,+33 7 82 28 49 83,https://tonegeorgien.business.site/,43.6971324,7.2605701,,,OSM
Tonton Barbac,restaurant,113 Avenue Saint-Lambert Nice,+33 9 81 23 60 32,https://www.privateaser.com/lieu/48168-tonton-barbac,43.7146383,7.2623625,,,OSM
Topaze,bar,Nice,,,43.6950528,7.2767439,,,OSM
Tortola,restaurant,Nice,,,43.6579419,7.1891661,,,OSM
Tradiswiss,restaurant,Nice,+33 4 93 53 62 90,https://www.tradiswiss.ch/nice/,43.6961295,7.2640622,,,OSM
Trafalbar,bar,Nice,,,43.695815,7.2768029,,,OSM
Tree Bo,restaurant,Nice,,,43.6566133,7.1809971,,,OSM
Trimages,salle,17 Rue Alsace-Lorraine Nice,,,43.7036459,7.2634736,,,OSM
Umi Café,bar,2 Rue de l'Amiral de Grasse Nice,,,43.7006658,7.2563905,,,OSM
Une Base à Nice,asso,29 Route de Turin 06300 Nice,,http://une-base-a-nice.org,43.7101733,7.2845377,,,OSM
Utopia,restaurant,6 Rue Delille 06000 Nice,,https://utopia-nice.com/,43.701286,7.2771497,,,OSM
V & B,bar,19 Rue Jules et Aline Avigdor 06300 Nice,+33497120980,https://www.vandb.fr/v-and-b-nice-vauban.html,43.7096802,7.2870912,,,OSM
Vabbuò,restaurant,Nice,,,43.6961253,7.2608506,,,OSM
Van Diemen's,bar,Nice,,https://van-diemens.fr/,43.6955444,7.2742152,,,OSM
Verdant,restaurant,21 Rue de l'Hôtel des Postes Nice,,,43.7002156,7.2734863,,,OSM
Vibes,bar,Nice,,,43.6992324,7.283881,,,OSM
Villa d'Isa,restaurant,Nice,,,43.7104301,7.2617161,,,OSM
Villa la Luna,asso,Nice,,,43.6818415,7.231979,,,OSM
Ville de Sienne,restaurant,Nice,,,43.6969117,7.2750648,,,OSM
Vin sur Vin,restaurant,18 bis Rue Biscarra Nice,+33 4 93 92 93 20,http://vinsurvin-nice.com/,43.70262,7.2682493,,,OSM
Vingt4,restaurant,Nice,,https://www.levingt4.fr/,43.7003129,7.264518,,,OSM
Vittoria Roma,restaurant,Nice,,,43.6566488,7.1811451,,,OSM
Vogue d'Asie,restaurant,Nice,,,43.6991897,7.2656013,,,OSM
Voyageur Nissart,restaurant,Nice,+33 4 93 82 19 60,http://www.voyageurnissart.com/home.php,43.7037601,7.2633233,,,OSM
Waka,bar,Nice,+33 4 93 87 94 61,https://waka-bar.com/,43.69511,7.2763569,,,OSM
Waynakh,restaurant,Nice,+33 4 83 39 10 48,https://waynakh.fr/fr,43.6960384,7.2567372,,,OSM
Wayne's,bar,Nice,,https://www.waynesbar-restaurant.com,43.6967572,7.2746074,,,OSM
Wild Club,bar,Nice,,,43.69701,7.2746444,,,OSM
Wilson,restaurant,21 Rue de l'Hôtel des Postes Nice,,,43.700263,7.2735997,,,OSM
Wine Bar,bar,Nice,,,43.6560268,7.1801943,,,OSM
Wine Pier,bar,3 Quai de l'Amiral Courbet Nice,,,43.7033426,7.3120031,,,OSM
Wok Viet,restaurant,25 Avenue Alfred Borriglione Nice,+33983316941,https://www.facebook.com/WokVietNice,43.7132668,7.2615728,,,OSM
Xitlali,restaurant,Nice,+33 9 70 94 39 27,https://www.xitlali.fr/,43.6990418,7.2833523,,,OSM
Ya Habibi,restaurant,Nice,,https://restaurant-yahabibi.com/,43.6966813,7.2643943,,,OSM
Yaal,restaurant,16 Rue des Combattants d'Afrique du Nord Nice,,,43.7069023,7.2598755,,,OSM
Yafo,restaurant,Nice,,,43.7011498,7.2725889,,,OSM
Yamas,restaurant,317 Avenue Eugène Donadeï 06700 Saint-Laurent-du-Var,,,43.657585,7.1971135,,,OSM
Yans,restaurant,Nice,,,43.6951404,7.2830643,,,OSM
Yass Restaurant,restaurant,Nice,,,43.6951305,7.2553579,,,OSM
Yose,restaurant,Nice,,https://www.yoserestaurant.fr/,43.7005612,7.2838616,,,OSM
Zen,bar,Nice,,,43.6973741,7.266184,,,OSM
Zeniro,restaurant,Nice,,https://www.zenirorestaurants.com,43.7014842,7.2793463,,,OSM
Zeste Restaurant & Bar,restaurant,18 Rue Biscarra Nice,+33 4 93 62 48 88,https://www.zeste-restaurant.com/,43.7027087,7.2685189,,,OSM
